,sigla,iata,nombre,municipio,departamento,categoria,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,orientacion,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio
376,ELE,,EL RECREO,San Luis de Palenque,Casanare,Aeródromo,5.3206,-72.5778,HENRY POLANIA C.,SAO E.U.,840.0,10.0,2000.0,,551.0," 2495,000",,2017-06-10,1A,Fumigación,37.0,85,85325
377,ELH,,EL LIMONAR,Campoalegre,Huila,Aeródromo,2.6205,-75.3624,SANIDAD VEGETAL CRUZ VERDE,SANIDAD VEGETAL CRUZ VERDE,600.0,10.0,2500.0,,1936.0," 2136,000",,,1A,Fumigación,6.0,41,41132
378,ELI,,EL PARAISO,Nunchía,Casanare,Aeródromo,5.5576,-72.0041,JULIO PEREZ MORA,SANAR LTDA.,900.0,10.0,2000.0,,669.0," 4943,000",,,1A,Fumigación,2.0,85,85225
379,ELM,,EL MARNE,Rionegro,Santander,Aeródromo,7.4233,-73.3806,JORGE LUIS OTERO SANCHEZ,JORGE LUIS OTERO SANCHEZ,760.0,18.0,4000.0,,416.0," 4874,000",,,1A,Privado,575.0,68,68615
380,ELO,,EL RODEO,Orocué,Casanare,Aeródromo,,,,,,,,,,,,,,,49.0,85,85230
381,ELP,,EL PAILON,Candelaria,Valle del Cauca,Aeródromo,,,,,,,,,,,,,,,1.0,76,76130
382,ELR,,EL RECUERDO,Flandes,Tolima,Aeródromo,,,,,,,,,,,,,,,1.0,73,73275
383,ELS,,COMUNEROS,Socorro,Santander,Aeródromo,6.3835,-73.2573,MUNICIPIO,MUNICIPIO,720.0,15.0,5000.0,,5250.0,"  306,000",,,1A,Público,37.0,68,68755
384,ELT,,INGENIO PROVIDENCIA,El Cerrito,Valle del Cauca,Aeródromo,3.6383,-76.3038,INGENIO PROVIDENCIA,ING. PROVIDENCIA-ASOCAÑA,250.0,10.0,500.0,,3667.0," 2959,000",,2015-08-05,1A,Fumigación,1.0,76,76248
385,ELU,,EL RUBY,Castilla la Nueva,Meta,Aeródromo,3.7811,-73.4817,NATALY RODRIGUEZ,FARO LTDA.,670.0,10.0,2000.0,,987.0,"  689,000",,,1A,Fumigación,1.0,50,50150
386,ELZ,,EL ZAMURO,Yopal,Casanare,Aeródromo,5.1244,-72.3369,BERNARDO CEDANO SABOGAL,SFA. LTDA,860.0,10.0,2000.0,,656.0," 5611,000",,2015-10-09,1A,Fumigación,,85,85001
387,EOC,,EL RETIRO,San Vicente del Caguán,Caquetá,Aeródromo,,,,,,,,,,,,,,,16.0,18,18753
388,EOH,EOH,OLAYA HERRERA,Medellín,Antioquia,Nacional,6.2204,-75.5904,INVIAS,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte),1800.0,38.0,20455.0,,4920.0," 1466,000",,,1A,Aerocivil,293591.0,5,5001
389,EPR,,EL PARAISO,Ibagué,Tolima,Aeródromo,4.387,-75.026,JOSE M. MELENDRO,CRUZ VERDE,630.0,10.0,2000.0,,2303.0," 1735,000",,,1A,Fumigación,10.0,73,73001
390,EPY,,CAYTA,El Copey,Cesar,Aeródromo,,,,,,,,,,,,,,,6.0,20,20238
391,ESP,,ASTA,Espinal,Tolima,Aeródromo,,,,,,,,,,,,,,,5.0,73,73268
392,ESS,,ANIVERSARIO ESTRA,Espinal,Tolima,Aeródromo,4.125,-74.9086,ESTRA LTDA,ESTRA LTDA,600.0,10.0,3000.0,,1079.0," 5613,000",,,1A,Fumigación,,73,73268
393,ETA,,EL TAPON,Puerto Carreño,Vichada,Aeródromo,5.15,-69.1833,INDERENA,INDERENA,1080.0,20.0,12202.0,,500.0," 1412,000",,,2B,Público,2.0,99,99001
394,ETO,,EL TORNILLO,Rionegro,Santander,Aeródromo,7.6222,-73.608,INVERSIONES GERBEL S.A.S.,CELTA LTDA.,1020.0,18.0,2000.0,,230.0," 7086,000",,,1A,Fumigación,41.0,68,68615
395,ETR,,EL TRIUNFO,Ambalema,Tolima,Aeródromo,4.8647,-74.8037,ORGANIZACIÓN PAJONALES S.A.,ORGANIZACIÓN PAJONALES,900.0,15.0,4000.0,,840.0,"  390,000",,,2A,Fumigación,1.0,73,73030
396,EVC,,EL VIGIA,Villanueva,Casanare,Aeródromo,4.5543,-72.9157,EDUARDO VALENZUELA PLATA,FUMIVILLA LTDA,660.0,10.0,2000.0,,662.0," 2471,000",,2016-06-12,1A,Fumigación,5.0,85,85440
397,EYP,EYP,EL ALCARAVAN,Yopal,Casanare,Nacional,5.3191,-72.3842,AEROCIVIL,AEROCIVIL,2250.0,30.0,,,1016.0,"  984,000",1987-02-02,,3C,Aerocivil,92726.0,85,85001
398,FCA,,FASCA,Aguazul,Casanare,Aeródromo,5.1553,-72.5208,SFA LTDA.,SFA. LTDA.,750.0,10.0,2000.0,,868.0," 7054,000",,,1A,Fumigación,257.0,85,85010
399,FDA,,FUNDACION,Fundación,Magdalena,Aeródromo,,,,,,,,,,,,,,,16.0,47,47288
400,FEO,,GUANAYAS,Fuente de Oro,Meta,Aeródromo,3.354,-73.5778,RAFAEL AYALA CELY INV. GUANAYA Y CIA S EN C.,RAFAEL AYALA ..INVERSIONES GUANAYAS,820.0,10.0,2000.0,,820.0," 5067,000",,,1A,Fumigación,,50,50287
401,FLA,FLA,GUSTAVO ARTUNDUAGA PAREDES,Florencia,Caquetá,Nacional,1.589,-75.5643,AEROCIVIL,AEROCIVIL,1500.0,30.0,,,803.0,"  984,000",1987-02-02,,3C,Aerocivil,16997.0,18,18001
402,FLD,,AEROSPORT - C.A.,Flandes,Tolima,Aeródromo,4.2331,-74.8347,CLUB COLOMBIANO DE AVIA.,CLUB. COL.AVIACION DEPORTIVA,350.0,10.0,500.0,,1030.0," 7240,000",,,UL,Privado,1.0,73,73275
403,FLR,,LAS FLORES,Agustín Codazzi,Cesar,Aeródromo,,,,,,,,,,,,,,,5.0,20,20013
404,FNO,,LA CANDELARIA,Fuente de Oro,Meta,Aeródromo,3.4214,-73.7258,GIOVANNI H.  OROZCO MOJICA,FARI LTDA,726.0,10.0,2000.0,,984.0," 1658,000",,,1A,Fumigación,6.0,50,50287
405,FOO,,LA LUNA,Fuente de Oro,Meta,Aeródromo,3.4492,-73.5844,GIOVANNI OROZCO,FARI LTDA,800.0,10.0,2000.0,,935.0," 4445,000",,,1A,Fumigación,10.0,50,50287
406,FRO,,FRONTINO EL PLATEADO,Frontino,Antioquia,Aeródromo,6.7221,-76.1465,MUNICIPIO,MUNICIPIO,800.0,18.0,5000.0,,5577.0," 5958,000",,,1A,Público,276.0,5,5284
407,FTE,,CAÑO BLANCO,Fuente de Oro,Meta,Aeródromo,,,,,,,,,,,,,,,6.0,50,50287
408,FUL,,SAN LUIS,Fuente de Oro,Meta,Aeródromo,3.5019,-73.6697,FARI LTDA.,FARI LTDA,1000.0,15.0,2000.0,,980.0," 4506,000",,2015-10-02,2A,Fumigación,31.0,50,50287
409,FUN,,ALGARROBO FANOR,Fundación,Magdalena,Aeródromo,,,,,,,,,,,,,,,3.0,47,47288
410,FUO,,MAJAGUAL,Fuente de Oro,Meta,Aeródromo,3.3903,-73.6964,MARIO GUTIERREZ PERDOMO,ASEM LTDA.,940.0,10.0,3000.0,,1049.0," 2949,000",,2016-07-10,1A,Fumigación,,50,50287
411,FUR,,HALCONES,Fuente de Oro,Meta,Aeródromo,3.3731,-73.6133,FARI LTDA.,FARI LTDA,700.0,10.0,2000.0,,853.0," 1658,000",,,1A,Fumigación,,50,50287
412,FUT,,LOS SABANALES,Fuente de Oro,Meta,Aeródromo,3.3697,-73.4639,MISAEL RODRIGUEZ CASTAÑEDA,FAGA LTDA.,720.0,10.0,2000.0,,849.0,"   76,000",,,1A,Fumigación,1.0,50,50287
413,GAM,,LA NENA CAYTA,Gamarra,Cesar,Aeródromo,,,,,,,,,,,,,,,24.0,20,20295
414,GAN,,EL PROGRESO,Granada,Meta,Aeródromo,,,,,,,,,,,,,,,57.0,50,50313
415,GCA,GCA,GUACAMAYAS,San Vicente del Caguán,Caquetá,Aeródromo,2.2833,-74.95,CORREGIMIENTO(MUNICIPIO),CORREGIMIENTO(MUNICIPIO),810.0,18.0,11500.0,,1500.0," 3660,000",,,1A,Público,4.0,18,18753
416,GER,,GERMANIA,Gamarra,Cesar,Aeródromo,8.3306,-73.6949,INVERSIONES GERBEL S.A.S.,CELTA LTDA.,950.0,14.0,2000.0,,246.0," 7086,000",,,1A,Fumigación,40.0,20,20295
417,GIR,GIR,SANTIAGO VILA,Flandes,Tolima,Regional,4.2753,-74.7961,AEROCIVIL,AEROCIVIL,1600.0,28.0,,,931.0,"  115,000",,,3C,Aerocivil,2143.0,73,73275
418,GLJ,,LA JAGUA,Garzón,Huila,Aeródromo,2.1464,-75.6942,MINISTERIO DE DEFENSA,EJERCITO NACIONAL,1334.0,40.0,12202.0,,2622.0,"  984,000",,,2B,Militar,170.0,41,41298
419,GMO,,EL GUAMO ASTA,Guamo,Tolima,Aeródromo,3.9976,-74.9576,ASTA S.A.,SANIDAD VEGETAL CRUZ,650.0,10.0,2000.0,,1119.0," 6175,000",,,1A,Fumigación,,73,73319
420,GOV,,GUADUALITO,Palmira,Valle del Cauca,Aeródromo,,,,,,,,,,,,,,,17.0,76,76520
421,GPI,GPI,JUAN CASIANO,Guapí,Cauca,Regional,2.57,-77.898,AEROCIVIL,AEROCIVIL,1300.0,16.0,,,164.0,"  245,000",1960-08-17,,3C,Aerocivil,7490.0,19,19318
422,GRM,,GUERIMA,Puerto Carreño,Vichada,Aeródromo,3.6299,-70.3231,GOBERNACION,DEPARTAMENTO,1220.0,20.0,,,416.0,"13268,000",,,2B,Público,1744.0,99,99001
423,GRN,,MALVINAS,Granada,Meta,Aeródromo,3.4208,-73.7653,FREDY REYES VALDERRAMA,SADELL S.A.S.,700.0,10.0,2000.0,,1150.0," 1124,000",,,1A,Fumigación,97.0,50,50313
424,GTT,,GANADERIA EL TRIUNFO,Honda,Tolima,Aeródromo,5.1694,-74.7652,GARETH HYWEL HUGHES ART.,GARETH HYWEL HUGHES ART.,900.0,18.0,3000.0,,774.0,"  704,000",,2017-03-07,1A,Privado,,73,73349
425,GUE,,LA ESTRELLA,Guacarí,Valle del Cauca,Aeródromo,,,,,,,,,,,,,,,6.0,76,76318
426,GUI,,GUINULERO,San Andrés de Tumaco,Nariño,Aeródromo,,,,,,,,,,,,,,,5.0,52,52835
427,GUN,,GUAMITOS,Palermo,Huila,Aeródromo,2.9142,-75.3967,AGROPECUARIA GUAMITOS LTDA,TEA S.A.,690.0,10.0,2000.0,,1817.0,,,2013-03-12,1A,Fumigación,,41,41524
428,GUR,,LA BASE FUMIVALLE,Guacarí,Valle del Cauca,Aeródromo,3.7766,-76.3217,MAR 2 S.A.S.,ARFA S.A.,640.0,10.0,2000.0,,3278.0,"  400,000",,2017-02-06,1A,Fumigación,4.0,76,76318
429,GUS,,GUSTAVO ROJAS PINILLA,Tunja,Boyacá,Aeródromo,5.5423,-73.3443,AEROCIVIL,COMODATO MUNICIPIO,1100.0,20.0,5670.0,,8954.0," 1291,000",,,2A,Aerocivil,604.0,15,15001
430,GUT,,GUADALAJARA,Ibagué,Tolima,Aeródromo,4.3869,-75.1566,HELICE,HELICE,900.0,10.0,3000.0,,3005.0,"  168,000",,,1A,Fumigación,,73,73001
431,GYM,,FLAMINIO S. CAMACHO,Chía,Cundinamarca,Aeródromo,4.8125,-74.0651,AEROCIVIL,AEROCIVIL,1720.0,20.0,7000.0,,8386.0,"  984,000",1987-02-02,,2B,Aerocivil,4571.0,25,25175
432,HAC,,EL TRIUNFO,Puerto Triunfo,Antioquia,Aeródromo,5.9222,-74.7258,MUNICIPIO,MUNICIPIO,1150.0,11.0,7000.0,,820.0," 2070,000",,2014-06-10,2A,Público,860.0,5,5591
433,HCO,,EL CAIRO,Hato Corozal,Casanare,Aeródromo,6.0647,-71.2044,ELVIRA SARMIENTO,ELVIRA SARMIENTO,700.0,15.0,2000.0,,443.0," 5835,000",,2016-12-04,1A,Privado,111.0,85,85125
434,HCZ,,HATO LA AURORA,Hato Corozal,Casanare,Aeródromo,6.0331,-71.3819,LIGIA PLATA Y OTRO,BARRAGAN PLATA JORGE,800.0,15.0,3500.0,,485.0," 6728,000",,,1A,Privado,26.0,85,85125
435,HEA,,HELIVALLE,Palmira,Valle del Cauca,Aeródromo,,,,,,,,,,,,,,,,76,76520
436,HEV,,LA ELVIRA,Obando,Valle del Cauca,Aeródromo,4.6159,-75.9659,FUMINORTE S.A.S.,FUMINORTE S.A.S.,740.0,12.0,2000.0,,3083.0," 5965,000",,,1A,Fumigación,,76,76497
437,HLE,,HATO LA ESPERANZA,Puerto Gaitán,Meta,Aeródromo,,,,,,,,,,,,,,,4.0,50,50568
438,HOA,,HOSPITAL DE CALDAS,Manizales,Caldas,Aeródromo,,,,,,,,,,,,,,,2.0,17,17001
439,HOB,,HONDURAS,María la Baja,Bolívar,Aeródromo,9.9722,-75.3742,INCORA LTDA,EL MISMO,800.0,10.0,2000.0,,50.0,"  804,000",,,1A,Público,,13,13442
440,HOP,,HATO DE OPIA,Ibagué,Tolima,Aeródromo,4.4232,-75.0013,INBERAR LTDA.,CRUZ VERDE,540.0,10.0,2000.0,,2703.0," 1735,000",,,1A,Fumigación,1.0,73,73001
441,HRA,HRR,LA HERRERA,Rioblanco,Tolima,Aeródromo,3.2167,-75.85,MUNICIPIO,MUNICIPIO,430.0,10.0,5760.0,,5740.0," 3660,000",,,1A,Público,,73,73616
442,HTC,,EL DANUBIO,Hato Corozal,Casanare,Aeródromo,6.2611,-71.2247,CARMEN DELIA DELGADO,CARMEN DELIA DELGADO,740.0,15.0,2400.0,,440.0," 4315,000",,,1A,Privado,35.0,85,85125
443,HTZ,HTZ,HATO COROZAL,Hato Corozal,Casanare,Aeródromo,6.1535,-71.7616,AEROCIVIL,AEROCIVIL,1040.0,14.0,12202.0,,830.0,"  502,000",1967-05-05,,2C,Aerocivil,195.0,85,85125
444,IBE,IBE,PERALES,Ibagué,Tolima,Nacional,4.4217,-75.1336,AEROCIVIL,AEROCIVIL,1800.0,30.0,,,3114.0,"  984,000",1987-02-02,,3C,Aerocivil,36819.0,73,73001
445,IDA,,CESAR GAVIRIA TRUJILLO,Inírida,Guainía,Regional,3.8536,-67.9063,GOBERNACION,GOBERNACION,1930.0,30.0,,,311.0,"  499,000",,,3C,Público,4942.0,94,94001
446,IGO,IGO,JAIME ORTIZ BETANCUR,Chigorodó,Antioquia,Aeródromo,7.6772,-76.683,MUNICIPIO,MUNICIPIO,840.0,18.0,6400.0,,170.0," 4545,000",2012-08-17,,1A,Público,250.0,5,5172
447,INA,,INDIRA,Turbo,Antioquia,Aeródromo,7.9444,-76.6969,UNIBAN,CALIMA S.A.,870.0,15.0,4500.0,,33.0," 1425,000",,,1A,Fumigación,5.0,5,5837
448,IPI,IPI,SAN LUIS,Aldana,Nariño,Internacional,0.8619,-77.6718,AEROCIVIL,AEROCIVIL,1770.0,28.0,,,9740.0,"  455,000",1969-05-19,,3C,Aerocivil,4193.0,52,52022
449,IRH,,IRHO,San Alberto,Cesar,Aeródromo,7.7345,-73.4343,INDUPALMA LTDA.,INDUPALMA LTDA.,730.0,15.0,5000.0,,305.0,"  170,000",,2018-02-12,1A,Fumigación,561.0,20,20710
450,ISP,,ISA,Palmira,Valle del Cauca,Aeródromo,,,,,,,,,,,,,,,1.0,76,76520
451,ITG,,LA PROVIDENCIA,Ituango,Antioquia,Aeródromo,7.1653,-75.7253,MUNICIPIO,MUNICIPIO,750.0,12.0,6000.0,,5166.0,"   39,000",,2018-02-01,1A,Público,1127.0,5,5361
452,ITU,,ITUANGO,Ituango,Antioquia,Aeródromo,,,,,,,,,,,,,,,8.0,5,5361
453,JAB,,JABALCON,Saldaña,Tolima,Aeródromo,3.8422,-75.0336,INCORA LTDA,INCORA,740.0,10.0,2000.0,,984.0,"  984,000",,,1A,Público,2.0,73,73671
454,JDI,,UDELVA - CA,Jamundí,Valle del Cauca,Aeródromo,3.2354,-76.5047,ERNESTO ANDRADE Y OTROS,CLUB AEREO DEPORTIVO UL.,320.0,10.0,400.0,,3200.0," 4502,000",,2015-09-04,UL,Privado,,76,76364
455,JUR,JUO,JURADO,Juradó,Chocó,Aeródromo,7.0731,-77.7285,MUNICIPIO,MUNICIPIO,800.0,20.0,6671.0,,13.0," 1503,000",,,1A,Público,552.0,27,27372
456,LAA,,LA BASTILLA,Guamo,Tolima,Aeródromo,4.0899,-74.9071,INVERSIONES BAZARA S.A.,SANIDAD VEGETAL CRUZ,700.0,10.0,2000.0,,1112.0," 5385,000",,2017-11-05,1A,Fumigación,3.0,73,73319
457,LAB,,LA  BARQUEREÑA,Nunchía,Casanare,Aeródromo,,,,,,,,,,,,,,,9.0,85,85225
458,LAC,,LA CABAÑA,Cumaral,Meta,Aeródromo,4.3019,-73.3697,HACIENDA LA CABAÑA,HACIENDA LA CABAÑA,1000.0,10.0,5500.0,,175.0,"  688,000",,2018-04-07,1A,Privado,7.0,50,50226
459,LAD,,LA DILIA,Agustín Codazzi,Cesar,Aeródromo,9.8985,-73.4221,MURGAS MUÑOZ HERMANOS,CARLOS R. MURGAS G.,800.0,15.0,5000.0,,312.0," 4625,000",,2010-10-01,1A,Privado,7.0,20,20013
460,LAE,,LA PALESTINA,Palestina,Caldas,Aeródromo,5.0333,-75.6204,MUNICIPIO DE MANIZALES,INFICALDAS-INFIMANIZALES,1800.0,30.0,,,4723.0," 5364,000",,,4C,Público,1.0,17,17524
461,LAF,,LA FUGA,Puerto López,Meta,Aeródromo,4.0564,-72.2481,INVERSIONES CALDERON DOUSDEBES,CARLOS A. GUTIERREZ C.,870.0,10.0,3000.0,,656.0," 5963,000",,,1A,Privado,,50,50573
462,LAH,,LA CAMPECHANA,Maní,Casanare,Aeródromo,4.8871,-72.3151,JOSE A. ROSAS BARRERA,FUMIVILLA LTDA,800.0,10.0,2000.0,,609.0," 2138,000",,,1A,Fumigación,1.0,85,85139
463,LAJ,,LAJITAS,Puerto López,Meta,Aeródromo,4.1564,-72.9076,COMPENSAR,COMPENSAR,800.0,15.0,5000.0,,787.0," 6350,000",,2015-12-04,1A,Privado,6.0,50,50573
464,LAL,,CRAVO SUR (antes la pista),Orocué,Casanare,Aeródromo,4.8274,-71.6626,J.LONDOÑO R Y CIA,J.LONDOÑO R Y CIA,800.0,18.0,4500.0,,482.0," 5384,000",,2017-11-04,1A,Privado,52.0,85,85230
465,LAM,,LA COLINA,Villavicencio,Meta,Aeródromo,4.0644,-73.3839,ERNESTO PEDRAZA GALEANO,AEROTEC LTDA.,850.0,19.0,6250.0,,1058.0,"  691,000",,,1A,Fumigación,145.0,50,50001
466,LAO,,LOS ALMENDROS,Carepa,Antioquia,Aeródromo,7.8083,-76.6519,SANVEL. LTDA.,FUMIGARAY,700.0,16.0,4000.0,,134.0," 1314,000",,,1A,Fumigación,32.0,5,5147
467,LAP,,LA CARPETA,Paz de Ariporo,Casanare,Aeródromo,,,,,,,,,,,,,,,1.0,85,85250
468,LAR,,LA ARROBLEDA,Caloto,Cauca,Aeródromo,3.1023,-76.419,INCUBADORA SANTANDER,INCUBADORA SANTANDER,780.0,15.0,5700.0,,3320.0," 6472,000",,2016-12-02,1A,Privado,1264.0,19,19142
469,LAT,,LA MATUA,San Diego,Cesar,Aeródromo,,,,,,,,,,,,,,,1.0,20,20750
470,LAU,,LAS JUANAS,Castilla la Nueva,Meta,Aeródromo,3.8233,-73.5322,GILBERTO GALINDO M.,SADELL  LTDA.,690.0,10.0,3000.0,,1082.0," 4735,000",,,1A,Fumigación,7.0,50,50150
471,LAV,,LA VICTORIA,La Paz,Cesar,Aeródromo,10.0621,-73.2583,AMA LTDA.,AMA LTDA.,800.0,18.0,2000.0,,300.0," 3939,000",,,1A,Fumigación,2.0,20,20621
472,LAY,,LA YE,Ciénaga,Magdalena,Aeródromo,11.0038,-74.2133,INVERSIONES AGROPECUARIAS DEL LITORAL LTDA.,CALIMA S.A.,930.0,18.0,4500.0,,55.0," 3943,000",,,1A,Fumigación,,47,47189
473,LBR,,LAS BRISAS,Villavicencio,Meta,Aeródromo,,,,,,,,,,,,,,,114.0,50,50001
474,LCB,,LA CAROLINA,Córdoba,Bolívar,Aeródromo,,,,,,,,,,,,,,,3.0,13,13212
475,LCH,LCR,VIRGILIO BARCO VARGAS,La Chorrera,Amazonas,Regional,-1.4564,-72.8011,CAJA AGRARIA,COMISARIA DEL AMAZONAS,1500.0,21.0,,,593.0,"  916,000",,,2A,Público,1754.0,91,91405
476,LCI,,LA CACICA,San Martín,Cesar,Aeródromo,7.9861,-73.5779,LA CACICA LTDA.,LA CACICA LTDA.,600.0,18.0,3000.0,,265.0," 5525,000",,2017-12-03,1A,Privado,24.0,20,20770
477,LCM,,LA CANDELARIA,Fuente de Oro,Meta,Aeródromo,,,,,,,,,,,,,,,6.0,50,50287
478,LCT,,LETICIA,Alvarado,Tolima,Aeródromo,4.463,-75.0359,ALVARO SIERRA FIGUEROA,SANIDAD VEGETAL CRUZ,840.0,10.0,2000.0,,860.0," 6352,000",,,1A,Fumigación,17.0,73,73026
479,LEB,,LA GAVIOTA,Plato,Magdalena,Aeródromo,,,,,,,,,,,,,,,1.0,47,47555
480,LEM,,LA ESMERALDA,Villavicencio,Meta,Aeródromo,4.0883,-73.3678,GILMA LOZANO DE G.,ASAM LTDA,700.0,20.0,2000.0,,984.0," 1581,000",,,1A,Fumigación,11.0,50,50001
481,LET,LET,ALFREDO VASQUEZ COBO,Leticia,Amazonas,Internacional,-4.1918,-69.9422,AEROCIVIL,AEROCIVIL,2010.0,40.0,,,314.0,"  984,000",,,3C,Aerocivil,16372.0,91,91001
482,LEV,,LA GAVIOTA,La Primavera,Vichada,Aeródromo,4.5505,-70.9254,GOBERNACION,CENTRO LAS GAVIOTAS,1180.0,18.0,12202.0,,606.0," 5796,000",,,2B,Público,658.0,99,99524
483,LFA,,LA FLORA,Yopal,Casanare,Aeródromo,,,,,,,,,,,,,,,1.0,85,85001
484,LFE,,LA FE,Ciénaga,Magdalena,Aeródromo,10.861,-74.1714,MARCO A. GIL PINTO,ASA S. EN C.,800.0,10.0,4500.0,,56.0," 4221,000",,,1A,Fumigación,3.0,47,47189
485,LFL,,LAS FLORES,La Paz,Cesar,Aeródromo,10.0967,-73.2337,SOCIEDAD OLEOFLORES S.A.,SOC. OLEOFLORES S.A.,1300.0,18.0,5670.0,,310.0," 2134,000",,2017-05-06,2A,Privado,133.0,20,20621
486,LFT,,LA FLORESTA,Yaguará,Huila,Aeródromo,,,,,,,,,,,,,,,3.0,41,41885
487,LGA,,LAS GARZAS,Prado,Tolima,Aeródromo,,,,,,,,,,,,,,,4.0,73,73563
488,LGL,,BELLA CRUZ -SAN JUAN,La Gloria,Cesar,Aeródromo,8.6233,-73.7319,SOCIEDAD MR. INVERSIONES LTDA,FASE CUBIDES Y CIA.,750.0,10.0,4000.0,,135.0," 5273,000",,2011-01-03,1A,Fumigación,76.0,20,20383
489,LGM,,LA GAVIOTA MA,Plato,Magdalena,Aeródromo,,,,,,,,,,,,,,,24.0,47,47555
490,LGP,,LAGUNA PAVON,San José del Guaviare,Guaviare,Aeródromo,,,,,,,,,,,,,,,108.0,95,95001
491,LGT,,LAS GAVIOTAS,Puerto Lleras,Meta,Aeródromo,,,,,,,,,,,,,,,33.0,50,50577
492,LGV,,LOS GAVILANES,Guamal,Meta,Aeródromo,,,,,,,,,,,,,,,1.0,50,50318
493,LHC,,LOS HALCONES,Fuente de Oro,Meta,Aeródromo,,,,,,,,,,,,,,,1.0,50,50287
494,LJB,,EL BORREGO,La Jagua de Ibirico,Cesar,Aeródromo,9.5851,-73.4519,DRUMMOND LTD.,DRUMMOND LTD.,1500.0,29.0,,,253.0," 5388,000",2014-10-28,,3C,Privado,1288.0,20,20400
495,LJC,,LA JAGUA DE IBIRICO,El Paso,Cesar,Aeródromo,9.6206,-73.5364,FADELCE LTDA,FADELCE LTDA.,880.0,20.0,4000.0,,331.0," 3055,000",,,1A,Fumigación,86.0,20,20250
496,LJD,,CERRO DE PIEDRA,La Jagua de Ibirico,Cesar,Aeródromo,,,,,,,,,,,,,,,1501.0,20,20400
497,LJI,,NUEVA GRANADA,La Jagua de Ibirico,Cesar,Aeródromo,,,,,,,,,,,,,,,207.0,20,20400
498,LJV,,LA JAULA,La Primavera,Vichada,Aeródromo,5.3089,-69.8314,MARIA D. SALAZAR Y OTROS,MARIA C. SALAZAR,1100.0,20.0,5000.0,,356.0,"  275,000",,,1A,Privado,25.0,99,99524
499,LLI,,LAS DELICIAS,San Luis de Palenque,Casanare,Aeródromo,5.2075,-71.8136,PERENCO COLOMBIA LIMITED,PERENCO COLOMBIA LIMITED,600.0,17.0,12202.0,,460.0,"  933,000",,,1A,Privado,3183.0,85,85325
500,LLM,,LOMA LINDA,Puerto Lleras,Meta,Aeródromo,,,,,,,,,,,,,,,10.0,50,50577
501,LLO,,CALENTURITAS,Recetor,Casanare,Aeródromo,9.6523,-73.4951,C.I.PRODECO,C.I. PRODECO,700.0,18.0,6400.0,,190.0,"  996,000",,2018-05-07,2A,Privado,4331.0,85,85279
502,LMA,,JORGE ISAACS (LA MINA),Maicao,La Guajira,Regional,11.2326,-71.4893,CARBONES DEL CERREJON,CARBONES DEL CERREJON,1700.0,45.0,,,328.0,"  831,000",,,3D,Privado,10262.0,44,44430
503,LMC,LMC,LA MACARENA,La Macarena,Meta,Regional,2.1736,-73.7861,MUNICIPIO,MUNICIPIO,1600.0,15.0,26000.0,,770.0," 1940,000",,,2C,Público,27136.0,50,50350
504,LME,,LOS MOCHUELOS,Cereté,Córdoba,Aeródromo,8.9101,-75.7996,FASE LTDA,FASE. LTDA.,800.0,15.0,4000.0,,466.0," 5528,000",,,1A,Fumigación,3.0,23,23162
505,LML,,LAS MALVINAS,Puerto Gaitán,Meta,Aeródromo,,,,,,,,,,,,,,,8.0,50,50568
506,LMN,,LOS MULATOS,El Charco,Nariño,Aeródromo,,,,,,,,,,,,,,,624.0,52,52250
507,LMR,,LOS MORROS,San Onofre,Sucre,Aeródromo,,,,,,,,,,,,,,,6.0,70,70713
508,LMS,,LOS MANGOS,Saldaña,Tolima,Aeródromo,3.9158,-74.9819,JORGE ALVIRA GAMBOA,FUMIVILLA,800.0,10.0,2000.0,,1150.0," 6307,000",,,1A,Fumigación,,73,73671
509,LMT,,LA MARIA,Purificación,Tolima,Aeródromo,3.8825,-74.9871,ALIANSA S.A.S.,FIBA S.A.,800.0,10.0,2000.0,,1059.0," 1584,000",,2017-04-02,1A,Fumigación,,73,73585
510,LOB,,LOS BALTICOS,Puerto López,Meta,Aeródromo,4.1286,-73.1319,FERNANDO TOVAR TAMAYO,ECO LTDA.,650.0,10.0,2000.0,,686.0," 3024,000",,2014-08-11,1A,Fumigación,1.0,50,50573
511,LOC,,LOPEZ DE MICAI,López de Micay,Cauca,Aeródromo,2.9539,-77.195,MUNICIPIO,MUNICIPIO,800.0,16.0,2300.0,,340.0,"  443,000",,,1A,Público,181.0,19,19418
512,LOM,,LOS MILAGROS,Maní,Casanare,Aeródromo,4.7981,-72.2342,FUMIAGRIC LTDA.,AGIL LTDA.,750.0,10.0,2000.0,,410.0," 2005,000",,,1A,Fumigación,141.0,85,85139
513,LPA,,LA PALMA,Bosconia,Cesar,Aeródromo,9.8394,-73.8672,HERNAN DIEGO PALAU E.,SIMON LOZADA FOMEQUE,940.0,10.0,2000.0,,121.0," 3825,000",,2016-08-08,1A,Fumigación,33.0,20,20060
